order_details_id,order_id,order_date,order_time,item_id,payment_type
2833,3725,4/16/2024,19:46:46,9,Transfer
2834,8007,6/23/2024,13:12:54,7,Card
2835,8557,10/31/2024,17:45:55,9,Cash
2836,7433,8/12/2024,16:27:39,4,Card
2837,2829,3/6/2024,13:40:41,10,Transfer
2838,8828,11/28/2024,17:17:22,9,Transfer
2839,2191,1/25/2024,11:02:31,3,Transfer
2840,6738,5/28/2024,14:19:34,4,Card
2841,9850,9/20/2024,10:57:50,2,Transfer
2842,1653,10/14/2024,17:50:25,6,Card
2843,5436,11/17/2024,14:30:47,4,Transfer
2844,7135,10/9/2024,13:29:04,10,Transfer
2845,8386,12/23/2024,12:00:31,2,Cash
2846,2601,9/17/2024,9:37:35,10,Card
2847,3244,1/30/2024,19:38:58,5,Card
2848,1136,2/2/2024,11:18:51,9,Transfer
2849,8315,3/11/2024,15:53:16,6,Card
2850,9574,4/19/2024,8:58:59,4,Cash
2851,1229,8/17/2024,12:23:00,9,Card
2852,3990,4/1/2024,10:54:22,9,Card
2853,5611,8/22/2024,15:13:28,4,Cash
2854,6221,1/9/2024,18:24:16,7,Transfer
2855,3916,12/1/2024,11:52:33,10,Transfer
2856,9394,1/11/2024,14:15:19,9,Transfer
2857,5501,12/12/2024,19:47:09,6,Transfer
2858,6901,11/24/2024,11:43:05,1,Transfer
2859,9974,12/10/2024,10:47:29,4,Card
2860,2000,9/10/2024,10:40:10,1,Card
2861,6584,8/27/2024,12:12:28,8,Cash
2862,7996,5/1/2024,15:32:59,6,Cash
2863,6848,1/18/2024,19:43:36,7,Card
2864,3301,11/15/2024,16:17:03,9,Card
2865,1099,10/18/2024,11:24:10,8,Cash
2866,2691,9/14/2024,13:06:37,5,Card
2867,1675,12/19/2024,17:53:31,7,Cash
2868,4471,1/23/2024,18:32:19,8,Cash
2869,3346,3/8/2024,14:57:54,6,Transfer
2870,6916,4/16/2024,15:18:07,9,Cash
2871,7783,11/30/2024,20:19:40,1,Cash
2872,5712,8/7/2024,19:36:03,9,Card
2873,1082,7/23/2024,10:49:16,1,Card
2874,1252,4/22/2024,9:46:23,2,Transfer
2875,2120,2/29/2024,10:25:04,9,Transfer
2876,4784,4/13/2024,10:41:41,5,Cash
2877,3020,9/18/2024,14:28:36,4,Transfer
2878,1554,1/1/2024,9:03:40,3,Transfer
2879,1102,2/26/2024,11:31:55,1,Transfer
2880,1569,5/14/2024,9:07:38,4,Transfer
2881,5443,8/30/2024,17:37:42,2,Cash
2882,8580,4/24/2024,20:27:57,3,Card
2883,9182,3/9/2024,12:56:46,5,Cash
2884,8407,10/13/2024,20:50:11,7,Card
2885,1076,10/15/2024,14:37:45,9,Transfer
2886,8621,9/27/2024,15:12:48,5,Card
2887,8858,6/8/2024,9:08:00,1,Cash
2888,7763,7/21/2024,14:14:34,10,Transfer
2889,8426,6/18/2024,20:51:51,2,Transfer
2890,8634,12/20/2024,19:46:45,1,Cash
2891,2844,8/3/2024,16:06:41,5,Card
2892,5289,1/6/2024,19:03:31,6,Cash
2893,2656,10/22/2024,11:26:47,4,Cash
2894,2303,8/20/2024,16:17:16,5,Card
2895,5388,8/18/2024,15:35:26,10,Card
2896,1938,7/11/2024,12:01:41,9,Cash
2897,5997,11/12/2024,14:04:56,9,Card
2898,6527,3/30/2024,9:40:14,3,Cash
2899,2314,8/30/2024,12:45:39,1,Transfer
2900,2386,4/29/2024,17:20:10,9,Cash
2901,5230,5/15/2024,18:12:42,9,Cash
2902,7012,9/9/2024,14:50:40,10,Transfer
2903,1677,12/8/2024,18:02:16,9,Cash
2904,2945,4/2/2024,20:08:15,9,Transfer
2905,6637,6/27/2024,8:33:25,8,Cash
2906,2472,5/24/2024,15:15:02,3,Transfer
2907,4196,5/9/2024,11:59:19,2,Transfer
2908,4280,12/22/2024,15:00:12,4,Transfer
2909,7911,9/14/2024,19:20:40,5,Transfer
2910,2723,12/25/2024,17:13:03,9,Cash
2911,6441,7/9/2024,13:32:44,4,Card
2912,5077,6/21/2024,17:09:16,8,Transfer
2913,1978,3/12/2024,17:53:40,2,Card
2914,1262,10/10/2024,19:29:01,1,Card
2915,2903,1/8/2024,14:37:16,2,Transfer
2916,2067,8/5/2024,16:03:25,5,Cash
2917,3479,7/17/2024,18:00:13,10,Cash
2918,2364,4/11/2024,20:02:05,6,Card
2919,3384,7/23/2024,10:36:29,2,Card
2920,1632,2/24/2024,14:03:01,6,Card
2921,2795,1/2/2024,11:09:12,7,Transfer
2922,4249,3/4/2024,19:04:15,10,Transfer
2923,8574,5/27/2024,16:48:06,3,Card
2924,9073,5/9/2024,9:25:20,5,Cash
2925,6642,2/20/2024,20:08:42,3,Cash
2926,5606,12/13/2024,11:11:26,4,Cash
2927,1731,12/3/2024,19:13:47,8,Card
2928,2254,9/20/2024,20:10:43,4,Card
2929,3881,2/28/2024,18:13:57,5,Transfer
2930,4842,11/28/2024,20:58:39,9,Cash
2931,3519,2/15/2024,20:28:14,8,Transfer
2932,8829,11/29/2024,11:21:11,8,Cash
2933,3224,2/6/2024,18:50:43,7,Transfer
2934,5909,6/3/2024,15:35:02,1,Transfer
2935,8401,5/19/2024,11:52:16,4,Card
2936,2918,9/20/2024,14:42:38,6,Cash
2937,7174,2/14/2024,8:33:45,6,Card
2938,6994,10/23/2024,8:38:51,5,Cash
2939,7857,3/10/2024,9:50:41,6,Cash
2940,7897,5/7/2024,20:34:36,10,Cash
2941,4538,6/25/2024,15:56:01,1,Transfer
2942,5931,12/25/2024,11:24:38,8,Cash
2943,6580,7/11/2024,9:51:45,4,Cash
2944,1370,7/19/2024,15:28:00,2,Card
2945,9780,3/10/2024,8:46:13,2,Card
2946,9810,6/9/2024,12:18:55,6,Cash
2947,8432,8/1/2024,9:11:07,10,Card
2948,5338,12/26/2024,16:38:51,3,Cash
2949,8017,6/13/2024,15:55:55,6,Transfer
2950,9277,1/19/2024,16:51:39,10,Cash
2951,6264,3/16/2024,18:10:31,10,Cash
2952,6379,5/7/2024,8:52:14,4,Card
2953,6358,12/4/2024,16:45:53,3,Card
2954,1859,4/6/2024,9:57:42,8,Transfer
2955,1926,5/22/2024,18:40:18,8,Cash
2956,3732,4/20/2024,10:11:16,2,Card
2957,1707,3/19/2024,18:20:47,2,Transfer
2958,7693,8/29/2024,13:58:37,7,Cash
2959,5968,1/20/2024,13:54:58,1,Transfer
2960,9867,7/25/2024,8:41:38,7,Card
2961,8414,12/28/2024,14:59:50,7,Transfer
2962,4952,5/5/2024,12:37:32,4,Cash
2963,8220,3/1/2024,9:50:29,5,Cash
2964,1771,7/10/2024,18:01:16,3,Transfer
2965,5280,8/11/2024,15:35:15,4,Cash
2966,2933,6/30/2024,8:57:54,2,Card
2967,4728,3/6/2024,16:43:54,1,Cash
2968,4215,6/30/2024,16:15:20,4,Cash
2969,4950,3/29/2024,11:21:20,6,Cash
2970,2661,11/14/2024,8:49:44,4,Cash
2971,7641,11/9/2024,8:25:23,2,Transfer
2972,8217,5/15/2024,17:07:12,6,Transfer
2973,1530,1/21/2024,13:22:01,3,Cash
2974,1095,4/15/2024,8:16:02,9,Cash
2975,2797,4/27/2024,18:01:42,8,Cash
2976,1272,6/19/2024,8:12:58,6,Cash
2977,1380,3/9/2024,17:24:58,8,Transfer
2978,8240,12/25/2024,10:19:26,9,Card
2979,2224,2/20/2024,8:57:13,4,Transfer
2980,7088,8/11/2024,17:50:49,3,Card
2981,5627,12/29/2024,20:36:42,7,Card
2982,6191,4/23/2024,8:47:45,2,Card
2983,8588,1/2/2024,13:24:04,8,Cash
2984,6748,7/26/2024,20:53:06,8,Transfer
2985,4354,5/1/2024,12:54:54,8,Cash
2986,6041,9/17/2024,20:43:36,5,Card
2987,1822,9/26/2024,20:30:53,2,Card
2988,9744,5/10/2024,11:27:56,6,Transfer
2989,8827,6/2/2024,10:07:10,1,Transfer
2990,4604,11/15/2024,13:21:56,3,Cash
2991,2505,6/3/2024,16:41:34,8,Transfer
2992,3081,11/18/2024,11:10:35,5,Transfer
2993,3643,2/8/2024,11:48:26,9,Transfer
2994,3891,10/13/2024,18:58:30,9,Cash
2995,3902,4/16/2024,8:51:36,4,Cash
2996,8131,2/22/2024,20:01:41,7,Cash
2997,4966,9/27/2024,18:31:34,2,Card
2998,8130,8/13/2024,12:18:37,8,Cash
2999,1971,2/27/2024,11:54:58,3,Transfer
3000,3823,7/4/2024,9:29:29,3,Cash
3001,5899,3/25/2024,20:58:56,10,Cash
3002,2716,11/2/2024,18:03:11,4,Cash
3003,6821,3/30/2024,8:06:49,10,Transfer
3004,2852,1/24/2024,17:16:46,5,Cash
3005,2043,6/9/2024,9:34:26,10,Transfer
3006,4391,8/10/2024,9:17:58,2,Transfer
3007,5698,4/13/2024,19:47:47,10,Cash
3008,2585,2/27/2024,8:00:48,5,Cash
3009,1981,7/14/2024,20:42:02,1,Card
3010,4792,12/9/2024,15:05:35,7,Card
3011,7267,12/27/2024,18:46:54,10,Transfer
3012,1392,12/29/2024,12:15:56,4,Cash
3013,1567,7/17/2024,14:32:15,3,Card
3014,4753,7/12/2024,20:15:47,8,Card
3015,4002,2/29/2024,19:05:12,9,Card
3016,6766,2/14/2024,20:32:43,8,Cash
3017,5893,6/8/2024,11:24:38,4,Cash
3018,7418,8/6/2024,20:28:23,6,Card
3019,4933,12/26/2024,15:28:26,1,Cash
3020,4262,12/26/2024,8:32:34,8,Transfer
3021,9108,8/25/2024,19:05:56,1,Card
3022,3495,6/3/2024,20:43:13,9,Card
3023,3017,7/18/2024,20:15:37,3,Card
3024,6850,12/9/2024,20:18:32,6,Card
3025,2777,12/3/2024,11:59:28,1,Card
3026,8681,3/26/2024,20:30:22,7,Cash
3027,3511,6/15/2024,18:10:06,5,Cash
3028,8507,10/27/2024,17:52:43,4,Transfer
3029,6771,5/2/2024,15:11:13,9,Card
3030,3490,6/27/2024,13:21:25,1,Card
3031,7731,11/15/2024,19:49:20,10,Card
3032,6558,7/8/2024,18:32:04,6,Card
3033,5932,5/5/2024,17:23:04,5,Card
3034,3995,8/12/2024,11:31:55,10,Cash
3035,7065,8/13/2024,20:51:09,2,Cash
3036,5311,11/4/2024,8:35:20,4,Cash
3037,2022,5/8/2024,18:59:41,6,Card
3038,3076,4/22/2024,20:31:39,6,Transfer
3039,7967,5/15/2024,9:58:29,8,Card
3040,6914,11/29/2024,16:59:02,3,Card
3041,5685,5/21/2024,8:29:36,3,Cash
3042,9806,5/2/2024,13:49:35,9,Card
3043,6144,4/19/2024,13:58:06,5,Cash
3044,7308,12/4/2024,20:39:22,2,Card
3045,4838,5/13/2024,9:23:20,3,Card
3046,7877,11/23/2024,14:57:05,3,Cash
3047,5513,8/16/2024,14:33:31,8,Cash
3048,9253,8/10/2024,8:07:24,3,Card
3049,1972,12/10/2024,20:08:44,5,Transfer
3050,3890,11/4/2024,15:23:41,10,Card
3051,7066,10/29/2024,17:18:41,1,Transfer
3052,7116,3/7/2024,12:21:42,7,Card
3053,4820,2/5/2024,12:21:32,2,Cash
3054,3570,9/22/2024,9:48:54,3,Transfer
3055,6483,12/25/2024,15:39:23,9,Card
3056,4841,3/26/2024,16:47:06,5,Transfer
3057,2728,7/29/2024,14:29:11,3,Transfer
3058,3106,4/25/2024,11:40:32,8,Card
3059,4127,10/16/2024,15:03:06,6,Transfer
3060,3733,6/5/2024,19:14:29,6,Transfer
3061,1580,8/27/2024,13:56:24,7,Card
3062,3104,9/22/2024,11:00:40,4,Card
3063,6857,10/23/2024,14:19:48,10,Card
3064,4218,12/12/2024,17:03:29,9,Card
3065,8065,8/3/2024,8:30:22,9,Card
3066,4053,11/2/2024,11:41:09,10,Cash
3067,4156,11/1/2024,11:42:32,2,Cash
3068,1581,3/30/2024,9:38:20,9,Card
3069,6671,7/23/2024,13:01:58,4,Card
3070,2750,10/24/2024,14:29:09,3,Transfer
3071,5875,5/24/2024,9:24:25,5,Card
3072,7992,8/16/2024,15:16:02,8,Card
3073,3844,8/18/2024,11:03:49,6,Transfer
3074,5054,10/29/2024,8:53:15,7,Cash
3075,6547,3/20/2024,13:21:42,4,Card
3076,5777,3/15/2024,12:12:20,3,Cash
3077,8764,12/20/2024,10:10:46,9,Card
3078,2026,3/13/2024,9:13:09,10,Card
3079,8020,4/10/2024,12:32:38,2,Transfer
3080,7129,4/12/2024,14:56:22,7,Card
3081,2316,10/28/2024,16:13:15,3,Transfer
3082,7396,11/19/2024,17:18:15,2,Cash
3083,9303,12/30/2024,20:41:16,6,Cash
3084,8271,3/25/2024,10:10:09,2,Transfer
3085,8259,5/22/2024,13:28:48,2,Card
3086,4903,2/21/2024,11:45:05,10,Transfer
3087,9610,8/27/2024,9:35:03,5,Card
3088,4465,4/17/2024,11:39:10,2,Card
3089,3388,9/13/2024,12:26:08,4,Transfer
3090,2615,7/8/2024,14:07:22,7,Cash
3091,4472,5/1/2024,19:45:49,6,Cash
3092,3912,3/5/2024,15:30:49,4,Transfer
3093,5357,4/8/2024,14:22:22,7,Transfer
3094,4534,9/12/2024,18:10:37,8,Transfer
3095,1719,3/25/2024,10:00:32,1,Cash
3096,9269,10/2/2024,20:12:58,3,Cash
3097,8309,1/30/2024,11:20:49,5,Card
3098,4006,8/15/2024,11:55:33,6,Cash
3099,5358,1/9/2024,15:35:38,1,Cash
3100,2144,4/30/2024,16:59:24,4,Card
3101,9905,9/19/2024,11:25:19,1,Transfer
3102,5980,5/24/2024,13:53:59,5,Card
3103,7351,10/5/2024,9:03:02,8,Card
3104,2695,8/15/2024,20:44:22,5,Cash
3105,1390,2/3/2024,10:51:28,6,Card
3106,8521,2/4/2024,9:22:28,1,Cash
3107,6947,8/12/2024,16:52:09,4,Transfer
3108,4291,12/20/2024,14:25:45,9,Transfer
3109,7709,1/11/2024,10:28:32,1,Cash
3110,1261,2/9/2024,13:52:09,1,Card
3111,4190,12/1/2024,9:26:21,3,Cash
3112,5171,8/17/2024,15:27:29,4,Card
3113,2450,4/25/2024,9:00:58,8,Transfer
3114,1116,9/5/2024,14:27:44,5,Card
3115,7722,6/20/2024,13:04:05,3,Cash
3116,8192,1/14/2024,14:09:59,3,Card
3117,9206,10/6/2024,18:55:35,5,Transfer
3118,1531,10/30/2024,12:26:04,1,Cash
3119,5017,6/8/2024,11:59:02,8,Card
3120,2271,5/27/2024,8:52:50,8,Cash
3121,6038,5/21/2024,13:56:12,5,Card
3122,1139,7/9/2024,9:39:32,2,Cash
3123,6750,5/1/2024,9:45:13,1,Transfer
3124,3405,7/11/2024,14:04:26,5,Card
3125,5756,9/18/2024,15:33:32,8,Card
3126,7951,3/5/2024,16:43:52,5,Cash
3127,5150,6/22/2024,17:51:07,5,Transfer
3128,8231,5/4/2024,14:10:12,7,Cash
3129,3333,3/8/2024,15:54:59,5,Card
3130,2010,3/16/2024,9:54:30,1,Card
3131,4469,1/16/2024,15:26:52,8,Transfer
3132,5382,2/16/2024,11:19:49,10,Card
3133,2851,7/13/2024,19:15:40,1,Card
3134,3045,10/29/2024,20:06:48,9,Transfer
3135,1091,1/2/2024,16:17:49,1,Transfer
3136,4607,7/11/2024,16:25:44,9,Card
3137,3867,4/9/2024,15:59:59,6,Cash
3138,4776,9/27/2024,17:15:52,6,Transfer
3139,2096,3/26/2024,13:26:23,3,Transfer
3140,2289,12/16/2024,9:28:28,2,Transfer
3141,6051,3/9/2024,20:27:35,6,Cash
3142,6681,6/10/2024,12:48:45,8,Cash
3143,8362,6/6/2024,16:07:01,8,Cash
3144,7728,7/19/2024,13:06:58,4,Transfer
3145,8924,4/22/2024,8:48:15,5,Transfer
3146,7121,6/29/2024,14:06:40,5,Card
3147,3612,6/28/2024,12:08:42,4,Transfer
3148,7785,4/28/2024,18:13:18,1,Cash
3149,8057,2/26/2024,11:20:46,9,Transfer
3150,6337,12/14/2024,12:09:46,6,Card
3151,7730,4/7/2024,11:28:20,1,Cash
3152,7580,11/16/2024,12:18:29,6,Card
3153,9856,9/25/2024,13:03:03,9,Card
3154,4487,7/21/2024,9:00:51,9,Cash
3155,4968,8/18/2024,20:08:49,1,Transfer
3156,7848,5/5/2024,13:59:16,7,Card
3157,2746,5/5/2024,9:11:26,2,Transfer
3158,9254,12/24/2024,14:04:50,2,Transfer
3159,1851,2/7/2024,11:33:16,9,Transfer
3160,2444,12/28/2024,10:49:06,8,Transfer
3161,2310,4/20/2024,10:14:25,10,Card
3162,9727,1/18/2024,19:07:33,7,Card
3163,9128,7/30/2024,14:33:17,4,Transfer
3164,4984,7/20/2024,11:50:29,3,Card
3165,2028,7/8/2024,10:08:51,3,Card
3166,3860,10/13/2024,15:36:57,6,Transfer
3167,9220,3/22/2024,16:04:09,3,Card
3168,3623,12/4/2024,17:42:29,1,Transfer
3169,5977,5/31/2024,9:22:42,5,Transfer
3170,3683,9/7/2024,11:44:17,7,Card
3171,3290,12/8/2024,10:25:00,4,Card
3172,5507,6/24/2024,12:44:39,4,Cash
3173,1048,11/21/2024,10:31:32,7,Card
3174,6716,12/18/2024,18:29:29,7,Card
3175,7461,10/10/2024,18:08:12,3,Transfer
3176,4568,10/21/2024,20:23:11,10,Card
3177,5547,4/4/2024,9:05:17,2,Card
3178,8193,3/22/2024,10:51:54,6,Card
3179,9346,10/15/2024,19:35:25,4,Cash
3180,9344,5/3/2024,20:19:15,4,Cash
3181,3607,8/19/2024,16:52:48,10,Cash
3182,6887,9/29/2024,18:40:03,3,Cash
3183,9641,9/20/2024,13:37:56,1,Transfer
3184,6634,2/20/2024,14:48:21,4,Transfer
3185,5481,9/28/2024,8:37:31,9,Card
3186,8272,4/30/2024,14:30:34,3,Transfer
3187,2214,5/16/2024,11:33:50,1,Cash
3188,2589,12/30/2024,9:30:09,7,Cash
3189,2255,9/12/2024,17:55:28,10,Card
3190,8388,10/17/2024,15:28:55,2,Transfer
3191,3258,11/18/2024,18:27:09,2,Transfer
3192,3544,4/25/2024,20:42:55,9,Transfer
3193,4678,1/12/2024,9:06:47,7,Card
3194,3793,11/3/2024,11:09:39,7,Transfer
3195,3063,8/18/2024,13:13:06,5,Cash
3196,7380,7/31/2024,11:00:17,6,Card
3197,7342,12/23/2024,13:46:02,7,Cash
3198,7587,11/16/2024,8:54:52,9,Transfer
3199,5424,4/26/2024,20:27:54,8,Cash
3200,5891,3/25/2024,14:22:07,2,Card
3201,1654,11/20/2024,18:33:35,7,Cash
3202,7184,10/30/2024,19:19:16,6,Card
3203,6597,7/24/2024,9:35:39,4,Card
3204,4787,1/28/2024,15:56:42,7,Cash
3205,9835,1/6/2024,18:34:39,8,Card
3206,4622,8/8/2024,19:31:25,10,Card
3207,6105,5/22/2024,16:31:47,6,Cash
3208,9994,3/22/2024,12:38:10,6,Cash
3209,5926,7/29/2024,11:52:23,1,Cash
3210,8744,11/2/2024,19:24:26,7,Card
3211,6650,1/9/2024,10:55:09,9,Cash
3212,1163,4/27/2024,20:16:22,5,Card
3213,3845,2/4/2024,14:03:05,3,Transfer
3214,9242,4/21/2024,11:16:51,6,Transfer
3215,3507,6/28/2024,17:35:25,7,Cash
3216,3687,1/8/2024,15:07:27,9,Cash
3217,7233,8/23/2024,14:58:27,2,Transfer
3218,9505,3/19/2024,12:58:01,10,Card
3219,6723,2/2/2024,11:55:18,10,Card
3220,5294,12/19/2024,8:10:21,6,Card
3221,8033,2/14/2024,19:56:43,1,Cash
3222,2242,3/31/2024,20:21:37,4,Card
3223,3269,10/18/2024,11:21:20,10,Transfer
3224,4095,1/15/2024,14:15:54,6,Card
3225,7386,3/16/2024,9:12:03,3,Transfer
3226,2126,1/6/2024,16:57:04,2,Cash
3227,6393,3/24/2024,9:12:04,8,Card
3228,4452,10/27/2024,14:58:08,6,Cash
3229,6712,9/15/2024,15:42:39,9,Cash
3230,3997,8/13/2024,9:14:19,8,Cash
3231,2719,3/10/2024,20:36:43,10,Card
3232,9053,8/31/2024,13:13:04,9,Card
3233,8666,2/5/2024,20:01:59,4,Cash
3234,1499,6/14/2024,18:31:59,5,Cash
3235,9897,3/11/2024,11:47:10,9,Card
3236,6659,6/30/2024,15:19:33,5,Transfer
3237,3001,2/15/2024,17:14:11,2,Cash
3238,2197,2/18/2024,12:56:43,1,Cash
3239,2292,6/25/2024,12:59:47,3,Card
3240,9117,2/18/2024,19:42:48,5,Card
3241,6694,8/3/2024,11:50:07,8,Card
3242,6188,2/25/2024,19:45:11,6,Cash
3243,5112,8/1/2024,18:27:00,9,Card
3244,4813,10/30/2024,12:34:44,6,Card
3245,8640,8/25/2024,20:38:26,8,Card
3246,3955,8/21/2024,15:05:46,4,Cash
3247,9661,7/30/2024,17:49:45,5,Transfer
3248,1072,10/13/2024,17:10:43,7,Card
3249,5319,6/15/2024,11:20:54,9,Transfer
3250,2021,2/29/2024,20:13:15,8,Transfer
3251,2347,8/25/2024,17:08:08,9,Cash
3252,4796,6/8/2024,16:09:01,7,Card
3253,2132,9/29/2024,11:31:41,2,Cash
3254,5036,3/28/2024,19:30:00,10,Cash
3255,7447,11/9/2024,20:48:45,3,Card
3256,6710,12/14/2024,20:39:22,5,Transfer
3257,7250,12/25/2024,9:25:38,4,Transfer
3258,3239,10/10/2024,17:26:53,7,Cash
3259,1087,6/2/2024,11:44:24,6,Card
3260,4551,3/16/2024,13:54:49,3,Transfer
3261,4422,8/6/2024,8:13:49,9,Cash
3262,2085,6/24/2024,9:35:53,8,Transfer
3263,1541,5/8/2024,18:21:48,6,Card
3264,9695,9/9/2024,16:25:19,2,Cash
3265,3740,11/22/2024,19:04:13,4,Transfer
3266,8268,5/19/2024,13:30:49,6,Cash
3267,5186,10/24/2024,16:44:13,10,Transfer
3268,1818,11/7/2024,11:14:25,8,Cash
3269,9824,2/1/2024,13:56:24,4,Transfer
3270,7081,12/10/2024,17:35:43,9,Cash
3271,9310,10/9/2024,12:31:30,10,Cash
3272,7653,10/15/2024,11:10:39,4,Cash
3273,9190,2/26/2024,19:38:52,7,Transfer
3274,4939,4/10/2024,8:28:34,10,Cash
3275,9502,9/1/2024,14:50:44,2,Cash
3276,5305,1/8/2024,12:19:06,10,Transfer
3277,9216,8/15/2024,15:55:52,9,Transfer
3278,4815,2/8/2024,9:49:50,1,Cash
3279,6498,12/9/2024,19:09:21,3,Card
3280,8638,3/24/2024,20:27:35,4,Cash
3281,7390,2/12/2024,20:12:04,9,Transfer
3282,6474,5/29/2024,11:15:53,9,Transfer
3283,5753,3/11/2024,10:44:58,2,Transfer
3284,2261,9/23/2024,12:47:29,4,Transfer
3285,2667,10/26/2024,9:32:39,5,Card
3286,2158,9/13/2024,14:19:14,7,Cash
3287,9370,9/7/2024,9:07:57,10,Card
3288,9918,4/22/2024,18:23:47,5,Transfer
3289,9902,12/3/2024,20:11:11,5,Card
3290,9654,4/24/2024,11:27:53,2,Cash
3291,5641,1/4/2024,15:11:27,8,Transfer
3292,9503,1/19/2024,19:07:41,9,Card
3293,6735,8/12/2024,15:04:44,10,Card
3294,6002,10/10/2024,16:24:48,1,Cash
3295,4238,5/10/2024,16:14:52,7,Transfer
3296,3587,8/30/2024,8:45:27,4,Card
3297,3670,3/6/2024,15:00:13,7,Card
3298,5533,12/17/2024,14:03:04,6,Cash
3299,4087,2/20/2024,15:57:17,3,Card
3300,8170,1/7/2024,10:02:42,3,Transfer
3301,7190,5/20/2024,10:11:16,8,Card
3302,7466,2/12/2024,10:07:02,5,Cash
3303,6340,12/28/2024,15:17:34,7,Transfer
3304,6644,10/25/2024,20:15:20,8,Cash
3305,2445,2/6/2024,16:35:49,5,Transfer
3306,2121,3/19/2024,14:30:18,1,Cash
3307,4375,9/12/2024,16:25:28,1,Cash
3308,5762,5/20/2024,8:43:54,4,Card
3309,6320,5/12/2024,8:00:58,10,Transfer
3310,5185,11/7/2024,15:13:09,2,Card
3311,4835,6/17/2024,8:02:13,3,Transfer
3312,7878,4/19/2024,17:10:01,9,Transfer
3313,4120,2/9/2024,19:28:13,7,Transfer
3314,3672,3/28/2024,9:36:52,2,Cash
3315,1240,11/4/2024,16:39:56,5,Cash
3316,6422,6/1/2024,18:03:57,10,Cash
3317,5210,11/11/2024,12:45:30,5,Cash
3318,2209,11/20/2024,8:54:24,8,Transfer
3319,5531,9/17/2024,13:56:53,5,Card
3320,8500,7/1/2024,8:44:46,9,Transfer
3321,8074,10/26/2024,15:21:51,3,Card
3322,7056,3/12/2024,12:13:49,9,Transfer
3323,2477,8/20/2024,11:25:05,6,Transfer
3324,4682,3/30/2024,15:09:18,10,Transfer
3325,5098,7/23/2024,19:05:36,3,Transfer
3326,5869,10/30/2024,14:59:47,9,Card
3327,2362,5/1/2024,12:15:25,10,Cash
3328,9463,2/26/2024,17:44:50,2,Cash
3329,5989,3/25/2024,15:47:34,9,Cash
3330,3647,12/24/2024,14:18:51,3,Cash
3331,2053,3/4/2024,18:54:27,4,Transfer
3332,6610,5/12/2024,11:55:10,6,Card
3333,3960,9/23/2024,19:20:43,9,Transfer
3334,9796,3/23/2024,15:27:54,1,Cash
3335,6143,12/25/2024,12:28:30,8,Card
3336,5400,7/20/2024,16:07:29,4,Cash
3337,1138,10/11/2024,16:54:16,8,Cash
3338,5865,9/17/2024,19:15:25,9,Card
3339,2382,12/21/2024,12:13:59,2,Card
3340,5386,1/23/2024,13:44:42,3,Card
3341,8485,8/15/2024,11:45:13,2,Card
3342,5468,12/7/2024,8:59:42,8,Cash
3343,7000,12/8/2024,14:52:35,1,Card
3344,3167,1/29/2024,18:33:37,6,Card
3345,7002,11/30/2024,9:53:18,9,Card
3346,6817,6/2/2024,15:43:07,5,Transfer
3347,2093,10/15/2024,19:39:25,8,Cash
3348,9408,12/24/2024,19:30:18,4,Cash
3349,4898,8/14/2024,9:39:24,9,Cash
3350,4237,11/29/2024,10:10:57,6,Cash
3351,3776,7/27/2024,18:30:22,5,Transfer
3352,3951,8/12/2024,10:27:15,7,Transfer
3353,5330,9/8/2024,20:58:41,8,Card
3354,2732,5/19/2024,18:56:40,2,Cash
3355,4103,9/23/2024,8:29:04,2,Transfer
3356,9894,8/17/2024,14:57:08,6,Transfer
3357,5649,3/27/2024,16:09:07,6,Cash
3358,8395,9/3/2024,16:32:03,8,Transfer
3359,4979,11/19/2024,16:32:05,5,Card
3360,6236,11/11/2024,12:08:59,3,Transfer
3361,7950,3/7/2024,18:24:44,8,Cash
3362,8153,9/23/2024,13:53:57,2,Card
3363,7387,6/23/2024,10:19:19,1,Card
3364,2154,9/29/2024,12:24:12,10,Cash
3365,1920,7/13/2024,12:55:13,6,Card
3366,5213,11/19/2024,18:32:37,10,Cash
3367,4910,11/30/2024,15:21:20,7,Cash
3368,6720,5/14/2024,10:23:00,5,Transfer
3369,2443,4/17/2024,13:58:28,6,Cash
3370,7276,10/3/2024,15:52:16,2,Card
3371,8207,10/26/2024,12:35:59,7,Cash
3372,3312,9/21/2024,15:20:05,3,Card
3373,6982,8/27/2024,16:52:19,10,Transfer
3374,8162,8/4/2024,18:23:27,8,Transfer
3375,1474,7/27/2024,16:04:24,6,Card
3376,8610,3/5/2024,9:04:24,5,Cash
3377,2788,10/2/2024,11:58:08,4,Card
3378,8682,8/24/2024,19:51:39,3,Transfer
3379,3143,5/6/2024,17:44:34,7,Transfer
3380,4532,7/26/2024,16:22:47,5,Cash
3381,4895,11/6/2024,9:25:14,9,Cash
3382,5361,5/14/2024,13:07:38,6,Transfer
3383,7040,2/7/2024,17:17:09,4,Cash
3384,2047,10/24/2024,15:59:28,3,Cash
3385,7138,11/27/2024,14:52:43,2,Transfer
3386,5629,7/2/2024,10:39:58,4,Cash
3387,9781,8/6/2024,16:57:25,3,Card
3388,3884,12/19/2024,17:01:29,10,Card
3389,7394,10/4/2024,16:59:55,10,Cash
3390,3121,6/9/2024,12:23:57,1,Transfer
3391,9482,3/27/2024,13:00:09,3,Card
